relevance,doc_type_ai,doc_type_pages,page_count,doi,plant_host,fungal_taxon,tissue,presence_absence,primary_guild,interaction_notes,biome,country,data_source,source_file,relevance_raw,doc_type_ai_raw,doc_type_ai_clean,presence_absence_clean,doi_clean,page_count_clean,paper_id,interaction_id,fungal_taxon_raw,fungal_taxon_resolved,fungal_taxon_status,fungal_taxon_resolution_method,fungal_taxon_confidence,fungal_taxon_accepted_ids,plant_host_raw,plant_host_resolved,plant_host_status,plant_host_resolution_method,plant_host_confidence,plant_host_accepted_ids
Relevant,abstract,abstract,0,10.1080/00022470.1972.10469707,phaseolus vulgaris l (pinto beans),not mentioned,leaf,present,NA,"experiment involving chemical protectants to reduce ozone injury, not natural plant-fungus interaction",NA,NA,abstract-csv,doi_10.1080_00022470.1972.10469707,Relevant,Abstract,Abstract,Presence,10.1080/00022470.1972.10469707,0,doi:10.1080/00022470.1972.10469707,int_c4caf720de2284fd,not mentioned,,Unresolved,none,0.00,,phaseolus vulgaris l (pinto beans),phaseolus vulgaris,Resolved,exact_accepted,1.00,5350452
Relevant,abstract,abstract,0,10.1080/0028825x.1977.10432553,leptospermum scoparium,vesicular-arbuscular mycorrhizas,shoot,present,endophytic,"infected the host plant, stimulated p uptake but did not always supply the full p requirements of the host. presence remained even when high shoot p concentrations were achieved by applying p.",NA,"te anau, new zealand",abstract-csv,doi_10.1080_0028825x.1977.10432553,Relevant,Abstract,Abstract,Presence,10.1080/0028825x.1977.10432553,0,doi:10.1080/0028825x.1977.10432553,int_ab46939afcfa7e55,vesicular-arbuscular mycorrhizas,,Unresolved,no_match,0.00,,leptospermum scoparium,leptospermum scoparium,Resolved,exact_accepted,1.00,3181762
Irrelevant,abstract,abstract,0,10.1111/j.1365-2338.1973.tb02092.x,NA,NA,NA,present,NA,no specific plant-fungus interaction described,NA,NA,abstract-csv,doi_10.1111_j.1365-2338.1973.tb02092.x,Not Relevant,Abstract,Abstract,Presence,10.1111/j.1365-2338.1973.tb02092.x,0,doi:10.1111/j.1365-2338.1973.tb02092.x,int_23465d718f6ca05b,NA,,Unresolved,none,0.00,,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1972.tb04709.x,triticum aestivum (wheat),erysiphe graminis,root,present,pathogenic,"controlled by the compound n?(2,2,2?trichloro?1?methoxyethyl)?formamide when applied to the roots in sand.",not-specified,not-specified,abstract-csv,doi_10.1111_j.1744-7348.1972.tb04709.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1972.tb04709.x,0,doi:10.1111/j.1744-7348.1972.tb04709.x,int_1b7eba3105751cad,erysiphe graminis,blumeria graminis,Resolved,synonym_map,0.95,2578272,triticum aestivum (wheat),triticum aestivum,Resolved,exact_accepted,1.00,7795888
Relevant,abstract,abstract,0,10.1139/m76-009,populus x euramericana (yellow poplar),glomeromycota sp. (vesicular-arbuscular mycorrhizae),root,present,mycorrhizal,involved in arbuscule deterioration and nutrient release,NA,NA,abstract-csv,doi_10.1139_m76-009,Relevant,Abstract,Abstract,Presence,10.1139/m76-009,0,doi:10.1139/m76-009,int_331c7961f5a1791a,glomeromycota sp. (vesicular-arbuscular mycorrhizae),glomeromycota,Resolved,exact_accepted,1.00,18,populus x euramericana (yellow poplar),populus canadensis,Resolved,synonym_map,0.95,8190077
Relevant,abstract,full-text,7,10.1626/jcs.44.178,arabidopsis thaliana (thale cress),fusarium oxysporum f. sp. thaliana,root,present,pathogenic,isolated from root tissues of arabidopsis thaliana.,NA,NA,full-text,doi_10.1626_jcs.44.178,Relevant,Abstract,Abstract,Presence,10.1626/jcs.44.178,7,doi:10.1626/jcs.44.178,int_9c049045b8fe9050,fusarium oxysporum f. sp. thaliana,fusarium oxysporum,Resolved,exact_accepted,1.00,5251961,arabidopsis thaliana (thale cress),arabidopsis thaliana,Resolved,exact_accepted,1.00,3052436
Relevant,abstract,abstract,0,10.1002/ps.2780070103,trifolium repens (white clover),rhizobium trifolii,root nodules,present,mutualistic,"symbiotic nitrogen fixation affected by some fungicides (thiram, oxycarboxin, ethylan cp), but unchanged by others.",NA,NA,abstract-csv,doi_10.1002_ps.2780070103,Relevant,Abstract,Abstract,Presence,10.1002/ps.2780070103,0,doi:10.1002/ps.2780070103,int_f71c80d6ead06869,rhizobium trifolii,,Unresolved,no_match,0.00,,trifolium repens (white clover),trifolium repens,Resolved,exact_accepted,1.00,5358748
Relevant,abstract,abstract,0,10.1071/bt9610057,pernettya macrostigma (epacridaceae),unspecified ericales endophyte,root,present,endophytic,isolated from the host and successfully back inoculated under controlled conditions.,NA,new zealand,abstract-csv,doi_10.1071_bt9610057,Relevant,Abstract,Abstract,Presence,10.1071/bt9610057,0,doi:10.1071/bt9610057,int_42ceca51c9765777,unspecified ericales endophyte,,Unresolved,no_match,0.00,,pernettya macrostigma (epacridaceae),gaultheria macrostigma,Resolved,synonym_map,0.95,4170804
Relevant,abstract,abstract,0,10.1002/ps.2780020505,cucumis sativus (cucumber),sphaerotheca fuliginea (cucumber powdery mildew),leaf,present,pathogenic,isolated as a pathogen causing cucumber powdery mildew,greenhouse,not-provided,abstract-csv,doi_10.1002_ps.2780020505,Relevant,Abstract,Abstract,Presence,10.1002/ps.2780020505,0,doi:10.1002/ps.2780020505,int_78175e2c6b01e6e5,sphaerotheca fuliginea (cucumber powdery mildew),podosphaera fuliginea,Resolved,synonym_map,0.95,5255357,cucumis sativus (cucumber),cucumis sativus,Resolved,exact_accepted,1.00,2874569
Relevant,book chapter,abstract,0,10.1111/j.1439-0434.1965.tb04085.x,NA,genus alternaria,NA,present,NA,book chapter describing various fungi species,NA,NA,abstract-csv,doi_10.1111_j.1439-0434.1965.tb04085.x,Relevant,Book Chapter,Other Document,Presence,10.1111/j.1439-0434.1965.tb04085.x,0,doi:10.1111/j.1439-0434.1965.tb04085.x,int_129fa4cac34044b5,genus alternaria,,Unresolved,no_match,0.00,,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.1038/165532a0,avena spp. (oats),helminthosporium aven?,seed,present,pathogenic,seed-borne phase of leaf stripe disease,NA,NA,abstract-csv,doi_10.1038_165532a0,Relevant,Abstract,Abstract,Presence,10.1038/165532a0,0,doi:10.1038/165532a0,int_347ffc2e01bf62e1,helminthosporium aven?,,Unresolved,no_match,0.00,,avena spp. (oats),avena,Resolved,exact_accepted,1.00,2705282
Relevant,abstract,abstract,0,10.1017/s0021859600064601,hordeum vulgare (winter barley variety pella),cochliobolus sativus (causing eyespot disease),NA,present,pathogenic,"disease-causing organism, not a direct plant-fungus interaction.",NA,NA,abstract-csv,doi_10.1017_s0021859600064601,Relevant,Abstract,Abstract,Presence,10.1017/s0021859600064601,0,doi:10.1017/s0021859600064601,int_624e044fea4cbe63,cochliobolus sativus (causing eyespot disease),bipolaris sorokiniana,Resolved,synonym_map,0.95,2615927,hordeum vulgare (winter barley variety pella),hordeum vulgare,Resolved,exact_accepted,1.00,2706056
Relevant,abstract,abstract,0,10.1002/ps.2780020504,malus domestica (apple),venturia inaequalis,leaf,present,pathogenic,caused apple scab,NA,NA,abstract-csv,doi_10.1002_ps.2780020504,Relevant,Abstract,Abstract,Presence,10.1002/ps.2780020504,0,doi:10.1002/ps.2780020504,int_7cb6ce46c773d2e1,venturia inaequalis,venturia inaequalis,Resolved,exact_accepted,1.00,5262796,malus domestica (apple),malus domestica,Resolved,exact_accepted,1.00,3001244
Relevant,abstract,abstract,0,10.1007/bf02052803,NA,not specified (eight species mentioned in the text),seeds,present,NA,"isolated from plant material coming in from afghanistan and intercepted at quarantine station, jamrud",not specified (quarantine location: jamrud),afghanistan,abstract-csv,doi_10.1007_bf02052803,Relevant,Abstract,Abstract,Presence,10.1007/bf02052803,0,doi:10.1007/bf02052803,int_5b9a7b26f4f9eca5,not specified (eight species mentioned in the text),,Unresolved,empty,0.00,,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.1002/jobm.19640040210,mycotrophic plants,unspecified endophyte,underground or creeping organs,present,endophytic,"lives with underground or creeping plant organs. possible mycorrhizae, mycorrhizomes and mycothalli.",NA,NA,abstract-csv,doi_10.1002_jobm.19640040210,Relevant,Abstract,Abstract,Presence,10.1002/jobm.19640040210,0,doi:10.1002/jobm.19640040210,int_41717ea3f9c8bfc4,unspecified endophyte,,Unresolved,no_match,0.00,,mycotrophic plants,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1111/j.1469-8137.1969.tb06492.x,orchid species,orchid endophyte fungi,"protocorms, roots (implied)",present,mutualistic,utilizes cellulose as a carbon source for protocorm growth,NA,NA,abstract-csv,doi_10.1111_j.1469-8137.1969.tb06492.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1469-8137.1969.tb06492.x,0,doi:10.1111/j.1469-8137.1969.tb06492.x,int_4692ad87331831a4,orchid endophyte fungi,,Unresolved,no_match,0.00,,orchid species,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1038/165937c0,ulmus sp. (elm),ophiostoma novo-ulmi,vascular,present,pathogenic,NA,NA,NA,abstract-csv,doi_10.1038_165937c0,Relevant,Abstract,Abstract,Presence,10.1038/165937c0,0,doi:10.1038/165937c0,int_ba4f4fd02928d81e,ophiostoma novo-ulmi,ophiostoma novo-ulmi,Resolved,exact_accepted,1.00,5254231,ulmus sp. (elm),ulmus,Resolved,exact_accepted,1.00,2984510
Relevant,abstract,abstract,0,10.1080/00288233.1958.10431534,lolium perenne,endophytic fungi of new zealand grasses (not specified in text),NA,present,endophytic,isolated from perennial-ryegrass,NA,new zealand,abstract-csv,doi_10.1080_00288233.1958.10431534,Relevant,Abstract,Abstract,Presence,10.1080/00288233.1958.10431534,0,doi:10.1080/00288233.1958.10431534,int_ff201789cec46a32,endophytic fungi of new zealand grasses (not specified in text),,Unresolved,descriptor_non_taxon,0.00,,lolium perenne,lolium perenne,Resolved,exact_accepted,1.00,2706241
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),[{'scientific_name': 'colletotrichum linicola',NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_cfd4570a3a3a085f,[{'scientific_name': 'colletotrichum linicola',,Unresolved,descriptor_non_taxon,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),'tissue': 'seed'},NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_a7bc09458a928b81,'tissue': 'seed'},,Unresolved,no_match,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),{'scientific_name': 'polyspora lini',NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_92271b634eacb763,{'scientific_name': 'polyspora lini',,Unresolved,descriptor_non_taxon,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),'tissue': 'seed'},NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_0634545c01779dbc,'tissue': 'seed'},,Unresolved,no_match,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),{'scientific_name': 'botrytis cinerea',NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_cc03f631505a4037,{'scientific_name': 'botrytis cinerea',,Unresolved,descriptor_non_taxon,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),'tissue': 'seed'},NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_b07872ed711d64af,'tissue': 'seed'},,Unresolved,no_match,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),{'scientific_name': 'phoma sp.',NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_bdc6fb2ffbd4fa99,{'scientific_name': 'phoma sp.',,Unresolved,descriptor_non_taxon,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1111/j.1744-7348.1948.tb07387.x,linum usitatissimum (flax),'tissue': 'seed'}],NA,present,pathogenic,seed-borne parasites,NA,NA,abstract-csv,doi_10.1111_j.1744-7348.1948.tb07387.x,Relevant,Abstract,Abstract,Presence,10.1111/j.1744-7348.1948.tb07387.x,0,doi:10.1111/j.1744-7348.1948.tb07387.x,int_28193215d3fb1956,'tissue': 'seed'}],,Unresolved,no_match,0.00,,linum usitatissimum (flax),linum usitatissimum,Resolved,exact_accepted,1.00,2873861
Relevant,abstract,abstract,0,10.1093/oxfordjournals.aob.a083369,cirsium arvense (creeping thistle),puccinia suaveolens,root,present,pathogenic,"isolated uredospores initially produce pustules, mycelium grows systemically into roots, and produces spermogonia.",NA,NA,abstract-csv,doi_10.1093_oxfordjournals.aob.a083369,Relevant,Abstract,Abstract,Presence,10.1093/oxfordjournals.aob.a083369,0,doi:10.1093/oxfordjournals.aob.a083369,int_33cd13cb3dbd2fb0,puccinia suaveolens,puccinia suaveolens,Resolved,exact_accepted,1.00,2514461,cirsium arvense (creeping thistle),cirsium arvense,Resolved,exact_accepted,1.00,3113414
Irrelevant,abstract,abstract,0,10.1007/bf02023673,NA,NA,NA,present,NA,no fungal interaction mentioned in the text.,NA,NA,abstract-csv,doi_10.1007_bf02023673,Not Relevant,Abstract,Abstract,Presence,10.1007/bf02023673,0,doi:10.1007/bf02023673,int_10871e23c7446bee,NA,,Unresolved,none,0.00,,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.1080/00378941.1968.10838593,cryptogamic organisms,seed borne fungi,seeds,present,pathogenic,"isolated from seeds, presence can be superficial or in the testa or seed embryo. specific methods are required for detection due to organisms' susceptibility toward environment factors.",agronomical,NA,abstract-csv,doi_10.1080_00378941.1968.10838593,Relevant,Abstract,Abstract,Presence,10.1080/00378941.1968.10838593,0,doi:10.1080/00378941.1968.10838593,int_f83febaedc4c4395,seed borne fungi,,Unresolved,no_match,0.00,,cryptogamic organisms,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/bf01976649,not specified in text,not specified in text,not specified in text,present,NA,"discusses potential fungicides that may interact with plants and fungi, but no specific plant-fungus interactions are described.",NA,netherlands,abstract-csv,doi_10.1007_bf01976649,Relelevant,Abstract,Abstract,Presence,10.1007/bf01976649,0,doi:10.1007/bf01976649,int_41df2e3891764a70,not specified in text,,Unresolved,empty,0.00,,not specified in text,,Unresolved,empty,0.00,
Relevant,abstract,abstract,0,10.1007/bf01995923,apple,powdery mildew (species not specified),leaves,present,pathogenic,pesticidal activity observed in laboratory and greenhouse tests,NA,NA,abstract-csv,doi_10.1007_bf01995923,Relevant,Abstract,Abstract,Presence,10.1007/bf01995923,0,doi:10.1007/bf01995923,int_f4bb6a59e5e37e80,powdery mildew (species not specified),,Unresolved,no_match,0.00,,apple,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/bf01995923,cucumber,powdery mildew (species not specified),leaves,present,pathogenic,pesticidal activity observed in laboratory and greenhouse tests,NA,NA,abstract-csv,doi_10.1007_bf01995923,Relevant,Abstract,Abstract,Presence,10.1007/bf01995923,0,doi:10.1007/bf01995923,int_e67441e80cbcce8f,powdery mildew (species not specified),,Unresolved,no_match,0.00,,cucumber,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/bf01995923,barley,powdery mildew (species not specified),leaves,present,pathogenic,pesticidal activity observed in laboratory and greenhouse tests,NA,NA,abstract-csv,doi_10.1007_bf01995923,Relevant,Abstract,Abstract,Presence,10.1007/bf01995923,0,doi:10.1007/bf01995923,int_e311ea776952691b,powdery mildew (species not specified),,Unresolved,no_match,0.00,,barley,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1007/bf01372858,eleusine coracana gaertn.,unknown (mentioned as part of the rhizosphere microflora,rhizosphere,present,"saprotrophic or unknown (role is not explicitly stated as pathogenic or symbiotic, but they are part of the rhizosphere microflora)","part of the rhizosphere microflora, influence observed on enzyme activities",NA,NA,abstract-csv,doi_10.1007_bf01372858,Relevant,Abstract,Abstract,Presence,10.1007/bf01372858,0,doi:10.1007/bf01372858,int_04a1a78683a529fd,unknown (mentioned as part of the rhizosphere microflora,,Unresolved,no_match,0.00,,eleusine coracana gaertn.,eleusine coracana,Resolved,exact_accepted,1.00,2705957
Relevant,abstract,abstract,0,10.1007/bf01372858,eleusine coracana gaertn.,not specified at species level),rhizosphere,present,"saprotrophic or unknown (role is not explicitly stated as pathogenic or symbiotic, but they are part of the rhizosphere microflora)","part of the rhizosphere microflora, influence observed on enzyme activities",NA,NA,abstract-csv,doi_10.1007_bf01372858,Relevant,Abstract,Abstract,Presence,10.1007/bf01372858,0,doi:10.1007/bf01372858,int_81eb73cc38fc6301,not specified at species level),,Unresolved,empty,0.00,,eleusine coracana gaertn.,eleusine coracana,Resolved,exact_accepted,1.00,2705957
Relevant,abstract,abstract,0,10.1080/00362176485190201,rattus rattus,microsporum gypseum,internal organs (liver and spleen),present,pathogenic,isolated from internal organs of house rat,egyptian delta,egypt,abstract-csv,doi_10.1080_00362176485190201,Relevant,Abstract,Abstract,Presence,10.1080/00362176485190201,0,doi:10.1080/00362176485190201,int_468211926f36fdc7,microsporum gypseum,microsporum gypseum,Resolved,exact_accepted,1.00,3468777,rattus rattus,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.1071/bt9580025,thismia rodwayi,unspecified endophyte,NA,present,endophytic,associated mycorrhiza. osmic-staining fat from fungal hyphae into the cells of the higher plant.,NA,NA,abstract-csv,doi_10.1071_bt9580025,Relevant,Abstract,Abstract,Presence,10.1071/bt9580025,0,doi:10.1071/bt9580025,int_d911acdf87f31e7e,unspecified endophyte,,Unresolved,no_match,0.00,,thismia rodwayi,thismia rodwayi,Resolved,exact_accepted,1.00,2756470
