id,countries_detected,global_north_countries,global_south_countries,continents_detected,regions_detected,has_coordinates,geographic_summary
567,NA,NA,NA,NA,NA,TRUE,NA
568,NA,NA,NA,NA,marine,TRUE,marine
569,NA,NA,NA,NA,NA,FALSE,NA
570,NA,NA,NA,NA,brazilian atlantic forest,FALSE,brazilian atlantic forest
571,NA,NA,NA,NA,NA,FALSE,NA
572,NA,NA,NA,NA,amazon,FALSE,amazon
573,NA,NA,NA,NA,NA,FALSE,NA
574,NA,NA,NA,NA,NA,FALSE,NA
575,China,NA,China,NA,NA,FALSE,China
576,China,NA,China,NA,NA,FALSE,China
577,Brazil,NA,Brazil,NA,grassland,FALSE,Brazil; grassland
578,NA,NA,NA,NA,NA,FALSE,NA
579,Brazil,NA,Brazil,south america,NA,FALSE,Brazil; south america
580,Puerto Rico,NA,Puerto Rico,NA,NA,FALSE,Puerto Rico
581,NA,NA,NA,NA,NA,FALSE,NA
582,United Kingdom,United Kingdom,NA,NA,woodland,FALSE,United Kingdom; woodland
584,NA,NA,NA,NA,western ghats,FALSE,western ghats
585,NA,NA,NA,NA,mangrove,FALSE,mangrove
586,NA,NA,NA,NA,NA,FALSE,NA
587,NA,NA,NA,NA,NA,FALSE,NA
588,NA,NA,NA,NA,NA,FALSE,NA
589,NA,NA,NA,NA,NA,FALSE,NA
590,NA,NA,NA,NA,NA,FALSE,NA
591,Brazil,NA,Brazil,NA,northeast,FALSE,Brazil; northeast
592,NA,NA,NA,NA,NA,FALSE,NA
593,NA,NA,NA,NA,NA,FALSE,NA
594,Bangladesh,NA,Bangladesh,NA,mangrove,FALSE,Bangladesh; mangrove
595,China,NA,China,NA,NA,FALSE,China
596,NA,NA,NA,NA,NA,FALSE,NA
597,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
598,NA,NA,NA,NA,NA,FALSE,NA
599,USA,USA,NA,NA,temperate; tropical; arid; grassland,FALSE,USA; temperate; tropical; arid; grassland
600,Egypt,NA,Egypt,NA,NA,FALSE,Egypt
601,Italy; Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,Italy,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,NA,amazonian,TRUE,Italy; Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela; amazonian
602,NA,NA,NA,NA,NA,FALSE,NA
603,NA,NA,NA,NA,marine,FALSE,marine
604,NA,NA,NA,NA,NA,TRUE,NA
605,NA,NA,NA,NA,NA,FALSE,NA
606,NA,NA,NA,NA,NA,FALSE,NA
607,NA,NA,NA,NA,NA,FALSE,NA
609,NA,NA,NA,NA,NA,FALSE,NA
610,US,US,NA,NA,NA,FALSE,US
611,NA,NA,NA,NA,NA,FALSE,NA
613,NA,NA,NA,NA,NA,TRUE,NA
614,India,NA,India,NA,NA,TRUE,India
615,NA,NA,NA,NA,NA,FALSE,NA
616,NA,NA,NA,NA,NA,FALSE,NA
617,NA,NA,NA,NA,NA,TRUE,NA
618,NA,NA,NA,NA,desert,TRUE,desert
619,NA,NA,NA,NA,desert,FALSE,desert
620,NA,NA,NA,NA,NA,FALSE,NA
621,China,NA,China,NA,NA,FALSE,China
622,NA,NA,NA,NA,NA,FALSE,NA
623,Malaysia,NA,Malaysia,NA,NA,FALSE,Malaysia
625,NA,NA,NA,NA,NA,FALSE,NA
626,NA,NA,NA,NA,himalayas,FALSE,himalayas
627,NA,NA,NA,NA,NA,FALSE,NA
628,NA,NA,NA,NA,NA,FALSE,NA
629,NA,NA,NA,NA,tropical,FALSE,tropical
630,NA,NA,NA,NA,NA,TRUE,NA
631,NA,NA,NA,NA,NA,FALSE,NA
632,Sri Lanka,NA,Sri Lanka,NA,sri lanka,FALSE,Sri Lanka; sri lanka
633,NA,NA,NA,NA,NA,FALSE,NA
634,NA,NA,NA,NA,NA,TRUE,NA
635,NA,NA,NA,NA,NA,FALSE,NA
636,NA,NA,NA,NA,NA,TRUE,NA
637,NA,NA,NA,NA,mangrove,TRUE,mangrove
638,NA,NA,NA,NA,NA,TRUE,NA
639,NA,NA,NA,NA,reservoir,FALSE,reservoir
640,Germany,Germany,NA,NA,beech forest,FALSE,Germany; beech forest
641,NA,NA,NA,NA,NA,FALSE,NA
642,NA,NA,NA,NA,NA,FALSE,NA
643,NA,NA,NA,NA,NA,FALSE,NA
645,Bolivia,NA,Bolivia,NA,tropical; amazon,FALSE,Bolivia; tropical; amazon
646,NA,NA,NA,NA,NA,FALSE,NA
647,China,NA,China,NA,NA,FALSE,China
649,China,NA,China,NA,NA,FALSE,China
650,NA,NA,NA,NA,NA,FALSE,NA
651,NA,NA,NA,NA,mangrove,TRUE,mangrove
652,USA,USA,NA,NA,arid,FALSE,USA; arid
653,Taiwan,Taiwan,NA,NA,mangrove,FALSE,Taiwan; mangrove
654,NA,NA,NA,NA,NA,TRUE,NA
655,NA,NA,NA,NA,NA,FALSE,NA
656,NA,NA,NA,NA,marine; mangrove; acidic,FALSE,marine; mangrove; acidic
658,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,arid; mediterranean; mesic,FALSE,Spain; Italy; Greece; Turkey; France; arid; mediterranean; mesic
659,NA,NA,NA,NA,NA,FALSE,NA
660,NA,NA,NA,NA,NA,FALSE,NA
661,China,NA,China,NA,NA,FALSE,China
662,China,NA,China,NA,southwest,FALSE,China; southwest
663,NA,NA,NA,NA,marine,FALSE,marine
664,NA,NA,NA,NA,NA,FALSE,NA
665,NA,NA,NA,NA,NA,FALSE,NA
666,NA,NA,NA,NA,NA,FALSE,NA
667,NA,NA,NA,NA,NA,FALSE,NA
668,NA,NA,NA,NA,NA,FALSE,NA
670,NA,NA,NA,NA,NA,FALSE,NA
671,China,NA,China,NA,NA,FALSE,China
672,NA,NA,NA,NA,NA,FALSE,NA
673,NA,NA,NA,NA,NA,FALSE,NA
674,NA,NA,NA,NA,mangrove; aquatic,TRUE,mangrove; aquatic
675,NA,NA,NA,NA,NA,FALSE,NA
676,NA,NA,NA,NA,NA,FALSE,NA
677,NA,NA,NA,NA,NA,FALSE,NA
678,NA,NA,NA,NA,NA,FALSE,NA
679,NA,NA,NA,NA,NA,FALSE,NA
680,China,NA,China,NA,NA,FALSE,China
681,NA,NA,NA,NA,NA,TRUE,NA
684,NA,NA,NA,NA,desert,TRUE,desert
685,NA,NA,NA,NA,NA,FALSE,NA
686,NA,NA,NA,NA,NA,FALSE,NA
687,NA,NA,NA,NA,NA,TRUE,NA
688,United States,United States,NA,NA,NA,FALSE,United States
689,Egypt,NA,Egypt,NA,NA,TRUE,Egypt
690,NA,NA,NA,NA,NA,FALSE,NA
691,NA,NA,NA,NA,NA,TRUE,NA
692,India,NA,India,NA,NA,FALSE,India
693,NA,NA,NA,NA,delta,TRUE,delta
694,NA,NA,NA,NA,NA,FALSE,NA
695,NA,NA,NA,NA,NA,FALSE,NA
696,Turkey,NA,Turkey,NA,NA,FALSE,Turkey
697,NA,NA,NA,NA,NA,FALSE,NA
699,NA,NA,NA,NA,NA,TRUE,NA
700,NA,NA,NA,NA,NA,FALSE,NA
701,NA,NA,NA,NA,NA,FALSE,NA
702,NA,NA,NA,NA,NA,FALSE,NA
703,NA,NA,NA,NA,NA,FALSE,NA
704,US; China,US,China,NA,NA,FALSE,US; China
705,NA,NA,NA,NA,NA,FALSE,NA
707,NA,NA,NA,NA,NA,FALSE,NA
709,NA,NA,NA,NA,NA,FALSE,NA
710,NA,NA,NA,NA,NA,TRUE,NA
711,China; India; Nepal; Bhutan,NA,China; India; Nepal; Bhutan,NA,tibetan plateau; himalayas,FALSE,China; India; Nepal; Bhutan; tibetan plateau; himalayas
712,NA,NA,NA,NA,mangrove; tropical,FALSE,mangrove; tropical
714,NA,NA,NA,NA,NA,FALSE,NA
715,NA,NA,NA,NA,NA,TRUE,NA
716,NA,NA,NA,NA,NA,FALSE,NA
717,NA,NA,NA,NA,NA,FALSE,NA
718,Bangladesh,NA,Bangladesh,NA,NA,TRUE,Bangladesh
719,NA,NA,NA,NA,biosphere reserve,FALSE,biosphere reserve
720,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,andean; puna; arid; plateau,FALSE,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina; andean; puna; arid; plateau
721,NA,NA,NA,NA,NA,TRUE,NA
722,Poland,Poland,NA,NA,temperate; southeast,FALSE,Poland; temperate; southeast
723,NA,NA,NA,NA,coastal,FALSE,coastal
724,NA,NA,NA,NA,NA,FALSE,NA
725,NA,NA,NA,NA,NA,FALSE,NA
726,NA,NA,NA,NA,NA,FALSE,NA
727,NA,NA,NA,NA,acidic,FALSE,acidic
728,NA,NA,NA,NA,NA,TRUE,NA
729,China,NA,China,NA,subalpine; timberline; ecotone,FALSE,China; subalpine; timberline; ecotone
730,NA,NA,NA,NA,NA,FALSE,NA
731,NA,NA,NA,NA,prairie,FALSE,prairie
735,NA,NA,NA,NA,NA,FALSE,NA
736,USA; US,USA; US,NA,NA,montane,FALSE,USA; US; montane
737,NA,NA,NA,NA,arctic; meadow,FALSE,arctic; meadow
738,NA,NA,NA,NA,NA,TRUE,NA
739,NA,NA,NA,NA,NA,FALSE,NA
740,NA,NA,NA,NA,desert,TRUE,desert
742,NA,NA,NA,NA,NA,FALSE,NA
743,NA,NA,NA,NA,tropical,FALSE,tropical
744,United States,United States,NA,NA,NA,FALSE,United States
745,NA,NA,NA,NA,NA,FALSE,NA
746,NA,NA,NA,NA,prairie,FALSE,prairie
747,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
748,NA,NA,NA,NA,NA,FALSE,NA
749,NA,NA,NA,NA,NA,FALSE,NA
750,NA,NA,NA,NA,desert; arid,FALSE,desert; arid
751,NA,NA,NA,NA,NA,TRUE,NA
752,NA,NA,NA,NA,arctic; alpine,FALSE,arctic; alpine
753,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
754,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,savanna; mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; savanna; mediterranean
756,NA,NA,NA,NA,NA,FALSE,NA
757,NA,NA,NA,NA,NA,FALSE,NA
758,NA,NA,NA,NA,NA,FALSE,NA
759,Finland,Finland,NA,europe,NA,FALSE,Finland; europe
760,NA,NA,NA,NA,NA,FALSE,NA
761,NA,NA,NA,NA,plantation,FALSE,plantation
762,NA,NA,NA,NA,NA,FALSE,NA
763,NA,NA,NA,NA,NA,FALSE,NA
764,US; India,US,India,NA,NA,FALSE,US; India
765,NA,NA,NA,NA,NA,FALSE,NA
766,NA,NA,NA,south america,grassland; degraded forest,FALSE,south america; grassland; degraded forest
767,NA,NA,NA,NA,NA,FALSE,NA
768,NA,NA,NA,NA,NA,FALSE,NA
769,NA,NA,NA,NA,NA,FALSE,NA
770,United States,United States,NA,europe,NA,FALSE,United States; europe
771,NA,NA,NA,NA,rain forest,FALSE,rain forest
772,Malaysia,NA,Malaysia,NA,NA,FALSE,Malaysia
773,United States,United States,NA,NA,grassland,FALSE,United States; grassland
774,Finland,Finland,NA,europe,central europe; subarctic; subalpine,FALSE,Finland; europe; central europe; subarctic; subalpine
775,Guinea; Papua New Guinea,NA,Guinea; Papua New Guinea,NA,lowland,FALSE,Guinea; Papua New Guinea; lowland
776,NA,NA,NA,NA,NA,FALSE,NA
777,NA,NA,NA,NA,NA,FALSE,NA
778,China,NA,China,NA,subtropical; acidic,FALSE,China; subtropical; acidic
779,China; India; Nepal; Bhutan,NA,China; India; Nepal; Bhutan,NA,tibetan plateau; grassland,FALSE,China; India; Nepal; Bhutan; tibetan plateau; grassland
780,NA,NA,NA,NA,NA,TRUE,NA
781,NA,NA,NA,NA,NA,FALSE,NA
782,United States,United States,NA,NA,NA,FALSE,United States
783,NA,NA,NA,NA,NA,FALSE,NA
785,NA,NA,NA,NA,acidic; tundra,FALSE,acidic; tundra
786,NA,NA,NA,NA,NA,FALSE,NA
787,NA,NA,NA,NA,NA,FALSE,NA
788,NA,NA,NA,NA,NA,FALSE,NA
789,NA,NA,NA,NA,NA,TRUE,NA
790,Norway,Norway,NA,NA,karst,FALSE,Norway; karst
791,NA,NA,NA,NA,NA,TRUE,NA
793,NA,NA,NA,NA,NA,FALSE,NA
794,NA,NA,NA,NA,NA,TRUE,NA
796,NA,NA,NA,NA,NA,FALSE,NA
797,NA,NA,NA,NA,NA,FALSE,NA
799,NA,NA,NA,NA,western ghats,FALSE,western ghats
800,NA,NA,NA,NA,arid,FALSE,arid
801,China,NA,China,NA,desert,FALSE,China; desert
802,US,US,NA,NA,NA,FALSE,US
803,NA,NA,NA,NA,NA,FALSE,NA
804,NA,NA,NA,NA,NA,FALSE,NA
805,NA,NA,NA,NA,NA,FALSE,NA
806,NA,NA,NA,NA,NA,FALSE,NA
807,Argentina; Chile,NA,Argentina; Chile,south america,patagonian; arid; temperate; grassland,FALSE,Argentina; Chile; south america; patagonian; arid; temperate; grassland
808,NA,NA,NA,NA,NA,FALSE,NA
809,NA,NA,NA,NA,NA,FALSE,NA
810,Canada,Canada,NA,NA,boreal,FALSE,Canada; boreal
811,NA,NA,NA,NA,temperate; boreal,FALSE,temperate; boreal
812,Antarctica,NA,Antarctica,antarctica; antarctic,NA,FALSE,Antarctica; antarctica; antarctic
813,Canada,Canada,NA,NA,subalpine,FALSE,Canada; subalpine
814,Nigeria,NA,Nigeria,NA,NA,FALSE,Nigeria
815,NA,NA,NA,NA,NA,FALSE,NA
816,NA,NA,NA,NA,NA,FALSE,NA
817,China,NA,China,NA,NA,FALSE,China
818,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
821,NA,NA,NA,NA,alpine; tropical,FALSE,alpine; tropical
822,NA,NA,NA,NA,NA,FALSE,NA
823,NA,NA,NA,NA,NA,FALSE,NA
824,NA,NA,NA,NA,neotropics; freshwater; wetland; neotropical,FALSE,neotropics; freshwater; wetland; neotropical
825,NA,NA,NA,NA,alpine; calcareous,FALSE,alpine; calcareous
826,NA,NA,NA,NA,NA,TRUE,NA
827,NA,NA,NA,NA,NA,TRUE,NA
828,NA,NA,NA,NA,temperate,TRUE,temperate
829,China,NA,China,NA,plateau,FALSE,China; plateau
830,NA,NA,NA,NA,NA,FALSE,NA
831,NA,NA,NA,NA,salt marsh,FALSE,salt marsh
832,NA,NA,NA,NA,NA,FALSE,NA
833,NA,NA,NA,NA,NA,FALSE,NA
835,Norway,Norway,NA,NA,NA,FALSE,Norway
836,Argentina; Chile,NA,Argentina; Chile,NA,temperate; andes; plantation,FALSE,Argentina; Chile; temperate; andes; plantation
837,NA,NA,NA,north america; europe; asia,NA,FALSE,north america; europe; asia
838,NA,NA,NA,NA,NA,FALSE,NA
839,United States,United States,NA,NA,boreal,FALSE,United States; boreal
840,NA,NA,NA,NA,NA,FALSE,NA
841,NA,NA,NA,NA,NA,FALSE,NA
842,NA,NA,NA,NA,NA,FALSE,NA
843,NA,NA,NA,NA,NA,FALSE,NA
844,Philippines,NA,Philippines,NA,philippines,TRUE,Philippines; philippines
845,NA,NA,NA,NA,NA,FALSE,NA
846,China,NA,China,NA,NA,FALSE,China
847,NA,NA,NA,NA,subarctic,FALSE,subarctic
848,NA,NA,NA,NA,NA,FALSE,NA
849,NA,NA,NA,NA,NA,FALSE,NA
850,NA,NA,NA,NA,NA,FALSE,NA
851,NA,NA,NA,NA,pasture,FALSE,pasture
852,NA,NA,NA,NA,NA,FALSE,NA
853,Norway,Norway,NA,NA,NA,FALSE,Norway
854,Czech Republic,Czech Republic,NA,NA,NA,FALSE,Czech Republic
855,NA,NA,NA,NA,NA,FALSE,NA
857,China,NA,China,NA,arid; semi-arid,FALSE,China; arid; semi-arid
858,NA,NA,NA,NA,NA,FALSE,NA
860,NA,NA,NA,NA,NA,FALSE,NA
861,NA,NA,NA,europe,NA,FALSE,europe
862,NA,NA,NA,NA,NA,FALSE,NA
863,NA,NA,NA,NA,NA,FALSE,NA
864,NA,NA,NA,NA,NA,FALSE,NA
865,NA,NA,NA,NA,southwest,FALSE,southwest
866,NA,NA,NA,NA,NA,FALSE,NA
867,NA,NA,NA,NA,refugia,FALSE,refugia
868,NA,NA,NA,NA,NA,FALSE,NA
869,NA,NA,NA,NA,NA,FALSE,NA
870,China,NA,China,NA,NA,FALSE,China
871,NA,NA,NA,NA,NA,FALSE,NA
872,USA,USA,NA,NA,mangrove; marsh; salt marsh,FALSE,USA; mangrove; marsh; salt marsh
873,NA,NA,NA,NA,arid,FALSE,arid
874,NA,NA,NA,NA,NA,FALSE,NA
875,US,US,NA,NA,grassland,FALSE,US; grassland
876,Norway,Norway,NA,NA,NA,FALSE,Norway
877,China,NA,China,NA,desert; arid,FALSE,China; desert; arid
878,French Guiana,NA,French Guiana,NA,tropical; rainforest; lowland,FALSE,French Guiana; tropical; rainforest; lowland
879,NA,NA,NA,NA,NA,FALSE,NA
880,NA,NA,NA,NA,NA,FALSE,NA
881,NA,NA,NA,NA,NA,FALSE,NA
882,NA,NA,NA,NA,NA,FALSE,NA
883,NA,NA,NA,NA,NA,FALSE,NA
884,Georgia,NA,Georgia,NA,NA,FALSE,Georgia
885,US,US,NA,europe,southern europe,FALSE,US; europe; southern europe
886,NA,NA,NA,NA,NA,FALSE,NA
887,Canada,Canada,NA,NA,NA,FALSE,Canada
888,NA,NA,NA,NA,NA,FALSE,NA
889,NA,NA,NA,NA,NA,FALSE,NA
890,NA,NA,NA,NA,NA,FALSE,NA
891,Poland,Poland,NA,north america,upland,FALSE,Poland; north america; upland
893,NA,NA,NA,NA,marine; intertidal,FALSE,marine; intertidal
894,NA,NA,NA,NA,NA,FALSE,NA
895,USA; Canada,USA; Canada,NA,NA,gulf,FALSE,USA; Canada; gulf
896,NA,NA,NA,NA,NA,FALSE,NA
897,NA,NA,NA,NA,NA,FALSE,NA
898,NA,NA,NA,NA,NA,FALSE,NA
899,USA,USA,NA,NA,temperate; pacific northwest,FALSE,USA; temperate; pacific northwest
900,NA,NA,NA,NA,NA,FALSE,NA
901,NA,NA,NA,NA,NA,FALSE,NA
902,NA,NA,NA,NA,NA,FALSE,NA
904,Thailand; Canada,Canada,Thailand,NA,canadian,FALSE,Thailand; Canada; canadian
906,NA,NA,NA,NA,NA,FALSE,NA
907,Japan,Japan,NA,NA,secondary forest; japan,FALSE,Japan; secondary forest; japan
908,NA,NA,NA,NA,NA,FALSE,NA
909,NA,NA,NA,NA,NA,FALSE,NA
910,NA,NA,NA,NA,NA,FALSE,NA
912,NA,NA,NA,NA,NA,FALSE,NA
913,NA,NA,NA,NA,NA,FALSE,NA
914,Chile; Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Chile; Turkey,NA,mediterranean,FALSE,Chile; Spain; Italy; Greece; Turkey; France; mediterranean
915,NA,NA,NA,NA,NA,FALSE,NA
916,NA,NA,NA,NA,pasture; meadow,FALSE,pasture; meadow
917,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
918,NA,NA,NA,asia; africa; south america,NA,FALSE,asia; africa; south america
919,NA,NA,NA,NA,desert,TRUE,desert
920,NA,NA,NA,europe,river; corridor; central europe,FALSE,europe; river; corridor; central europe
922,NA,NA,NA,NA,NA,FALSE,NA
923,NA,NA,NA,NA,desert,FALSE,desert
924,NA,NA,NA,NA,NA,FALSE,NA
925,China,NA,China,NA,NA,FALSE,China
926,NA,NA,NA,NA,NA,FALSE,NA
927,India; Burma,NA,India; Burma,NA,subtropical; plantation; biodiversity hotspot; indo-burma,FALSE,India; Burma; subtropical; plantation; biodiversity hotspot; indo-burma
928,NA,NA,NA,NA,NA,FALSE,NA
929,NA,NA,NA,NA,NA,TRUE,NA
930,NA,NA,NA,NA,marsh,FALSE,marsh
931,NA,NA,NA,NA,NA,FALSE,NA
932,NA,NA,NA,NA,NA,FALSE,NA
933,NA,NA,NA,NA,rocky mountains,FALSE,rocky mountains
934,NA,NA,NA,NA,NA,FALSE,NA
935,NA,NA,NA,NA,NA,FALSE,NA
936,NA,NA,NA,NA,NA,FALSE,NA
937,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,asia,mediterranean; marine; freshwater; southeast asia; central america,FALSE,Spain; Italy; Greece; Turkey; France; asia; mediterranean; marine; freshwater; southeast asia; central america
938,NA,NA,NA,NA,stream; temperate; pacific northwest,FALSE,stream; temperate; pacific northwest
939,NA,NA,NA,NA,NA,FALSE,NA
940,NA,NA,NA,NA,NA,FALSE,NA
941,NA,NA,NA,NA,NA,FALSE,NA
942,NA,NA,NA,NA,fynbos; acidic,FALSE,fynbos; acidic
943,France; U.S.,France; U.S.,NA,NA,NA,FALSE,France; U.S.
944,NA,NA,NA,NA,NA,FALSE,NA
945,NA,NA,NA,NA,NA,FALSE,NA
947,Antarctica,NA,Antarctica,antarctic; antarctica,NA,FALSE,Antarctica; antarctic; antarctica
948,NA,NA,NA,NA,NA,FALSE,NA
949,NA,NA,NA,NA,NA,FALSE,NA
950,NA,NA,NA,NA,NA,TRUE,NA
951,China; Mongolia,NA,China; Mongolia,NA,desert,FALSE,China; Mongolia; desert
953,NA,NA,NA,NA,NA,FALSE,NA
954,NA,NA,NA,NA,NA,FALSE,NA
955,NA,NA,NA,NA,NA,FALSE,NA
956,NA,NA,NA,NA,NA,FALSE,NA
957,NA,NA,NA,NA,NA,FALSE,NA
958,Australia; New Zealand; Spain; Italy; Greece; Turkey; France,Australia; New Zealand; Spain; Italy; Greece; France,Turkey,australia,mediterranean,FALSE,Australia; New Zealand; Spain; Italy; Greece; Turkey; France; australia; mediterranean
959,NA,NA,NA,NA,NA,FALSE,NA
960,NA,NA,NA,africa,east africa,FALSE,africa; east africa
961,Norway,Norway,NA,NA,alpine; arctic,FALSE,Norway; alpine; arctic
962,Antarctica,NA,Antarctica,antarctic,NA,FALSE,Antarctica; antarctic
963,NA,NA,NA,NA,arctic; tundra; lake,FALSE,arctic; tundra; lake
964,NA,NA,NA,NA,pasture,FALSE,pasture
965,NA,NA,NA,NA,NA,FALSE,NA
966,Taiwan,Taiwan,NA,NA,NA,FALSE,Taiwan
967,NA,NA,NA,NA,neotropics,FALSE,neotropics
968,NA,NA,NA,NA,NA,FALSE,NA
969,USA,USA,NA,NA,arid; grassland,FALSE,USA; arid; grassland
971,NA,NA,NA,NA,NA,FALSE,NA
972,NA,NA,NA,NA,wetland; fen; meadow; bog,FALSE,wetland; fen; meadow; bog
973,NA,NA,NA,NA,NA,FALSE,NA
974,Chile,NA,Chile,NA,NA,FALSE,Chile
975,NA,NA,NA,NA,NA,FALSE,NA
976,NA,NA,NA,europe,alpine; tundra; tree line,FALSE,europe; alpine; tundra; tree line
977,NA,NA,NA,NA,temperate; tropical; deciduous forest; evergreen forest,FALSE,temperate; tropical; deciduous forest; evergreen forest
978,NA,NA,NA,NA,NA,FALSE,NA
980,NA,NA,NA,NA,NA,FALSE,NA
981,Slovenia,Slovenia,NA,NA,karst; wetland; lake,FALSE,Slovenia; karst; wetland; lake
982,China,NA,China,NA,NA,FALSE,China
983,US,US,NA,NA,NA,TRUE,US
984,NA,NA,NA,NA,amazon,FALSE,amazon
985,NA,NA,NA,NA,alpine; subarctic,FALSE,alpine; subarctic
986,NA,NA,NA,europe; asia,western europe,FALSE,europe; asia; western europe
987,NA,NA,NA,NA,NA,FALSE,NA
989,NA,NA,NA,NA,western ghats,FALSE,western ghats
991,USA,USA,NA,NA,aquatic,FALSE,USA; aquatic
992,NA,NA,NA,NA,NA,FALSE,NA
993,NA,NA,NA,NA,NA,FALSE,NA
994,Spain,Spain,NA,NA,NA,FALSE,Spain
995,China,NA,China,NA,NA,FALSE,China
996,NA,NA,NA,NA,NA,FALSE,NA
997,NA,NA,NA,NA,NA,FALSE,NA
998,NA,NA,NA,NA,NA,FALSE,NA
999,NA,NA,NA,NA,NA,FALSE,NA
1000,NA,NA,NA,NA,NA,FALSE,NA
1001,NA,NA,NA,NA,NA,FALSE,NA
1002,NA,NA,NA,NA,NA,FALSE,NA
1003,Argentina,NA,Argentina,NA,NA,FALSE,Argentina
1004,NA,NA,NA,NA,NA,TRUE,NA
1005,France,France,NA,NA,peatland,FALSE,France; peatland
1006,NA,NA,NA,NA,NA,FALSE,NA
1007,Antarctica,NA,Antarctica,antarctic,NA,FALSE,Antarctica; antarctic
1008,NA,NA,NA,NA,NA,FALSE,NA
1009,NA,NA,NA,NA,great lakes,FALSE,great lakes
1010,NA,NA,NA,NA,NA,TRUE,NA
1011,NA,NA,NA,NA,NA,FALSE,NA
1013,China,NA,China,NA,southwest; central america,TRUE,China; southwest; central america
1014,NA,NA,NA,NA,NA,FALSE,NA
1015,NA,NA,NA,NA,NA,FALSE,NA
1016,Canada,Canada,NA,NA,NA,FALSE,Canada
1018,Argentina,NA,Argentina,NA,NA,FALSE,Argentina
1019,Spain,Spain,NA,NA,temperate,FALSE,Spain; temperate
1020,NA,NA,NA,NA,NA,FALSE,NA
1021,Egypt,NA,Egypt,NA,arid; hot desert,FALSE,Egypt; arid; hot desert
1022,NA,NA,NA,NA,tropical,FALSE,tropical
1023,South Africa,NA,South Africa,africa,NA,FALSE,South Africa; africa
1024,Canada,Canada,NA,NA,supratidal,TRUE,Canada; supratidal
1025,NA,NA,NA,europe,NA,TRUE,europe
1026,Japan,Japan,NA,NA,wetland; japan; pond,FALSE,Japan; wetland; japan; pond
1027,NA,NA,NA,NA,temperate,FALSE,temperate
1028,Germany,Germany,NA,NA,lake,FALSE,Germany; lake
1029,NA,NA,NA,europe,NA,FALSE,europe
1030,NA,NA,NA,NA,mesic,FALSE,mesic
1031,NA,NA,NA,NA,NA,TRUE,NA
1033,Australia,Australia,NA,australia,pasture,FALSE,Australia; australia; pasture
1034,NA,NA,NA,NA,NA,FALSE,NA
1035,US; Brazil; Mexico; Ecuador,US,Brazil; Mexico; Ecuador,NA,tropical; dry forest; deciduous forest,FALSE,US; Brazil; Mexico; Ecuador; tropical; dry forest; deciduous forest
1036,NA,NA,NA,NA,old growth; meadow,FALSE,old growth; meadow
1037,NA,NA,NA,NA,NA,FALSE,NA
1038,China,NA,China,NA,NA,FALSE,China
1040,Costa Rica,NA,Costa Rica,NA,NA,FALSE,Costa Rica
1041,NA,NA,NA,NA,NA,FALSE,NA
1043,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
1044,NA,NA,NA,NA,NA,FALSE,NA
1045,NA,NA,NA,NA,temperate; pasture,FALSE,temperate; pasture
1046,NA,NA,NA,NA,NA,FALSE,NA
1048,NA,NA,NA,NA,NA,FALSE,NA
1050,NA,NA,NA,NA,NA,FALSE,NA
1052,NA,NA,NA,NA,NA,FALSE,NA
1053,China; Thailand,NA,China; Thailand,NA,NA,FALSE,China; Thailand
1054,NA,NA,NA,NA,NA,FALSE,NA
1055,NA,NA,NA,NA,NA,FALSE,NA
1056,NA,NA,NA,NA,NA,FALSE,NA
1057,NA,NA,NA,NA,NA,FALSE,NA
1058,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
1059,Ecuador,NA,Ecuador,NA,neotropical,FALSE,Ecuador; neotropical
1060,Italy,Italy,NA,NA,serpentine,FALSE,Italy; serpentine
1061,NA,NA,NA,NA,NA,FALSE,NA
1062,NA,NA,NA,NA,marine; salt marsh; marsh; intertidal,FALSE,marine; salt marsh; marsh; intertidal
1063,Antarctica,NA,Antarctica,antarctica; antarctic,volcanic; temperate,FALSE,Antarctica; antarctica; antarctic; volcanic; temperate
1064,NA,NA,NA,NA,NA,FALSE,NA
1065,Scotland,Scotland,NA,NA,bog; peatland,FALSE,Scotland; bog; peatland
