"","label","abstract","authors","book_authors","book_editors","book_group_authors","author_full_names","book_author_full_names","article_title","source_title","book_series_title","book_series_subtitle","language","document_type","conference_title","conference_date","conference_location","conference_sponsor","conference_host","author_keywords","keywords_plus","addresses","affiliations","reprint_addresses","email_addresses","researcher_ids","orci_ds","funding_orgs","funding_name_preferred","funding_text","cited_references","cited_reference_count","times_cited_wo_s_core","times_cited_all_databases","x180_day_usage_count","since_2013_usage_count","publisher","publisher_city","publisher_address","issn","e_issn","isbn","journal_abbreviation","journal_iso_abbreviation","publication_date","publication_year","volume","issue","supplement","special_issue","meeting_abstract","start_page","end_page","article_number","doi","doi_link","book_doi","early_access_date","number_of_pages","wo_s_categories","research_areas","ids_number","pubmed_id","open_access_designations","highly_cited_status","hot_paper_status","date_of_export","ut_unique_wos_id","web_of_science_record","id","predicted_label"
"111","Both","Aquatic plants often form symbiotic relationships with microbes that assist in nutrient uptake and stress tolerance. This study investigated the presence of fungal endophytes in two widespread aquatic plants, Eichhornia crassipes (water hyacinth) and Lemna minor (duckweed). Samples were collected from freshwater habitats across five states in the southeastern United States, and standard culturing and DNA sequencing methods were employed to detect fungal endophytes. While endophytes were readily detected in Eichhornia crassipes, no endophytic fungi were found in Lemna minor, despite extensive sampling. These findings suggest that fungal endophyte colonization may not be as common in small, fast-growing aquatic plants like duckweed, which may rely on other mechanisms for survival in nutrient-rich environments.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA
"112","Both","Woody shrubs in arid ecosystems are believed to form beneficial associations with fungal endophytes to improve drought tolerance and nutrient acquisition. In this study, we sampled five common shrubs from the Australian Outback, including Acacia aneura, Eremophila longifolia, and Dodonaea viscosa, to assess their endophytic fungal communities. Leaf and root samples were collected from multiple populations and analyzed using microscopy and DNA sequencing. Fungal endophytes were detected in Eremophila longifolia and Acacia aneura, particularly in root tissues, where they may contribute to drought resistance. However, no fungal endophytes were found in Dodonaea viscosa or the other two sampled species. These results indicate that fungal endophyte presence varies among shrub species in arid environments, potentially reflecting differences in symbiotic strategies or resource allocation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA
"113","Both","Boreal forests harbor a variety of herbaceous perennials that endure harsh climates and nutrient-poor soils. Fungal endophytes, which have been shown to confer stress resistance in other ecosystems, may play a role in these plants’ survival. We examined five common herbaceous species (Maianthemum bifolium, Solidago virgaurea, Equisetum sylvaticum, Fragaria vesca, and Linnaea borealis) for the presence of fungal endophytes. Leaf and root tissues were sampled and subjected to a combination of microscopic examination, culturing, and ITS sequencing. Endophytes were identified in Fragaria vesca, particularly in root tissues, suggesting a possible mutualistic relationship. However, no endophytes were detected in Maianthemum bifolium, Equisetum sylvaticum, or Linnaea borealis. These results indicate that the presence of fungal endophytes may not be ubiquitous across herbaceous species in boreal ecosystems and could vary significantly based on species or microhabitat conditions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA
"114","Both","Epiphytic orchids often form mutualistic relationships with endophytes to thrive in nutrient-poor environments. We investigated the presence of fungal endophytes in three epiphytic orchid species (Dendrobium anosmum, Epidendrum radicans, and Phalaenopsis amabilis) from tropical montane forests in Southeast Asia. A total of 60 samples were collected from leaf and root tissues across various elevations, and standard staining and DNA sequencing methods were used to detect endophytes. Fungal endophytes were detected in Epidendrum radicans and Phalaenopsis amabilis, where their presence may enhance nutrient acquisition and stress tolerance. However, no fungal endophytes were found in any of the Dendrobium anosmum samples. The absence of endophytes in this species, despite their detection in the other orchids, suggests that not all tropical epiphytes rely on fungal partners for survival, with some species potentially using alternative symbiotic or physiological mechanisms.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA
"115","Both","Maple trees (Acer spp.) are widespread across temperate forests, where they are exposed to a variety of environmental stresses. Endophytic fungi are known to provide benefits such as increased drought and disease resistance. We conducted a broad survey of fungal endophytes in three common maple species (Acer saccharum, Acer rubrum, and Acer macrophyllum) across the eastern United States. Leaf and root samples were collected from over 100 individual trees and analyzed using culture-dependent and molecular techniques. Fungal endophytes were found in Acer saccharum, particularly in roots, where they may contribute to nutrient uptake. However, no fungal endophytes were detected in Acer rubrum or Acer macrophyllum, despite successful detection in related species using the same methodologies. These findings suggest that the role of fungal endophytes in maple species may be species-specific and influenced by local environmental conditions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA
"116","Both","High-altitude plants are often subjected to extreme conditions such as low temperatures, high UV radiation, and nutrient scarcity, leading to the hypothesis that fungal endophytes play a role in plant adaptation. This study examined four dominant species from the high Andes: Polylepis incana, Lupinus oreophilus, Puya raimondii, and Azorella compacta. Tissue samples were collected from roots, stems, and leaves at elevations above 3,500 meters and analyzed using microscopy and ITS sequencing. Fungal endophytes were detected in Lupinus oreophilus and Puya raimondii, primarily in root tissues. Interestingly, no fungal endophytes were found in Polylepis incana or Azorella compacta, despite their exposure to similar environmental conditions. These results suggest that plant-fungal associations at high altitudes may be highly selective, with some species relying on endophytes and others developing alternative strategies for stress tolerance.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA
"117","Both","The role of fungal endophytes in prairie ecosystems is poorly understood, especially in forbs, which often exhibit complex interactions with microbes. We investigated the presence of fungal endophytes in five common forb species: Echinacea angustifolia, Ratibida pinnata, Liatris aspera, Solidago rigida, and Monarda fistulosa. Samples were taken from multiple prairies across the Midwest United States, and tissues were subjected to standard endophyte detection methods, including culture-based and molecular techniques. Endophytes were found in Ratibida pinnata and Solidago rigida, particularly in leaf tissues, suggesting that they may help mediate plant interactions with herbivores or pathogens. However, no fungal endophytes were detected in Echinacea angustifolia or Monarda fistulosa, raising questions about the specificity of endophyte-host interactions within prairie ecosystems and whether certain forbs have evolved mechanisms independent of fungal symbiosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA
"118","Both","Riparian zones are known for their high biodiversity and dynamic plant-microbe interactions. This study focused on the presence of fungal endophytes in five riparian tree species native to the Pacific Northwest: Populus trichocarpa, Alnus rubra, Salix lucida, Fraxinus latifolia, and Acer circinatum. Leaf and root samples were collected from trees along riverbanks in Washington and Oregon and analyzed using culturing and DNA-based techniques. Fungal endophytes were detected in Alnus rubra and Populus trichocarpa, where they are likely involved in nutrient cycling and stress mitigation. Surprisingly, no endophytes were found in Salix lucida or Acer circinatum, despite their close proximity to species that harbored endophytes. These findings indicate that fungal endophyte colonization in riparian ecosystems may be species-specific, even within shared habitats, and that some trees may rely on other forms of symbiosis or adaptation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA
"119","Both","Desert plants often form associations with microbes to cope with extreme conditions such as water scarcity and intense heat. Fungal endophytes are commonly found in many xerophytic plants; however, we conducted a study on three species from the Mojave Desert—Opuntia basilaris, Yucca brevifolia, and Larrea tridentata—to assess their endophytic fungal colonization. Samples from stems, leaves, and roots were collected and analyzed using a combination of culturing and molecular techniques. Endophytic fungi were detected in Yucca brevifolia, where they are hypothesized to assist with drought tolerance. However, no fungal endophytes were found in Opuntia basilaris or Larrea tridentata, despite their adaptation to similarly harsh environments. This suggests that not all desert species rely on endophytic fungi, and some may have evolved independent drought survival strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA
"120","Both","Bamboo is an important plant genus with species distributed across both temperate and tropical regions, where they interact with diverse microbial communities. We investigated the presence of fungal endophytes in two temperate bamboo species (Phyllostachys aurea and Fargesia nitida) and two tropical species (Bambusa vulgaris and Dendrocalamus asper). Leaf and root samples were analyzed using microscopy, culturing, and ITS sequencing. Fungal endophytes were detected in both tropical species, particularly in root tissues, where they are likely involved in nutrient uptake and stress tolerance. However, no endophytes were found in the temperate species, despite their proximity to other plants known to harbor endophytes. These findings suggest a biogeographical pattern in endophytic colonization, with tropical bamboo species showing a higher propensity for fungal associations than their temperate counterparts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA
"121","Both","Spartina alterniflora, a key species in salt marsh ecosystems, was surveyed for fungal endophytes in coastal and inland populations. Leaf and root samples were collected from 12 populations along the Atlantic coast of the United States. Fungal endophytes were detected in coastal populations, where their presence may enhance salt tolerance. However, no endophytes were found in inland populations, suggesting environmental factors influence endophyte colonization in this species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA
"122","Both","Alpine and subalpine plants face extreme environmental conditions, and fungal endophytes may play a role in their stress resistance. We surveyed five plant species across elevational gradients in the Rocky Mountains. Fungal endophytes were found in the roots of alpine species like Artemisia tridentata, while no endophytes were detected in subalpine species such as Vaccinium membranaceum. This suggests that elevation and climate may influence the presence of endophytes in these ecosystems.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA
"123","Both","We investigated the presence of fungal endophytes in broadleaf (Quercus robur, Fagus sylvatica) and coniferous (Pinus sylvestris, Abies alba) tree species from European forests. Endophytes were detected in all broadleaf species, especially in the leaves. However, no fungal endophytes were found in the needles or roots of coniferous trees, indicating that broadleaf species may be more conducive to endophytic colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA
"124","Both","Desert plants often form symbiotic relationships with endophytes to endure arid conditions. We analyzed the roots of leguminous species (Prosopis glandulosa, Acacia greggii) and non-leguminous plants (Larrea tridentata, Encelia farinosa) in the Sonoran Desert. Fungal endophytes were found in all leguminous species but were absent in non-leguminous plants, suggesting a plant-specific trend in endophyte colonization in desert ecosystems.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA
"125","Both","Wetland plants from temperate regions were assessed for the presence of fungal endophytes. We sampled leaves and roots of Typha latifolia, Juncus effusus, and Phragmites australis from multiple wetland sites. Endophytes were detected in Phragmites australis, particularly in the roots, while no endophytes were found in Typha latifolia or Juncus effusus. This highlights the variability of fungal associations even in plants from similar habitats.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA
"126","Both","We compared fungal endophyte colonization between agricultural crops (Zea mays, Triticum aestivum) and their wild relatives (Tripsacum dactyloides, Aegilops tauschii). Fungal endophytes were detected in wild relatives, particularly in roots, while no endophytes were found in cultivated crops, raising questions about the role of domestication in plant-endophyte interactions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA
